derep File CorvsMaximumcluster CorvsTotal CorvsNumberOfClusters NumberOfClusters DetectedReqGenus
corrected_merged ./testing_clustering_corrected_mergd/r96/contigs_250_woident_swarmD1_swarmD1_swarmD1_blast_summary_genus.tsv 0.8245141227270122 0.8378084187735128 0.8685210135917216 1013 8
corrected_merged ./testing_clustering_corrected_mergd/r136/contigs_250_woident_unoiseM1_swarmD1_swarmD2_blast_summary_genus.tsv 0.8622789799832756 0.8749179338897184 0.7582504411435652 312 8
raw File CorvsMaximumcluster CorvsTotal CorvsNumberOfClusters NumberOfClusters DetectedReqGenus
raw ./testing_clustering/r166/contigs_250_woident_unoiseM1_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8608582397511269 0.8702095862574339 0.3152763745619688 26 8
raw ./testing_clustering/r287/contigs_250_woident_minsize4_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.5365878989682564 0.8500886962711368 0.7406809173304533 56 8
raw ./testing_clustering/r270/contigs_250_woident_minsize4_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8551171723175318 0.8626162581345325 0.6809169046256047 75 8
raw ./testing_clustering/r62/contigs_250_woident_clusterP99_unoiseM2_clusterP99_blast_summary_genus.tsv 0.8136802536592571 0.8325256697974911 0.7312520822646397 134 8
raw ./testing_clustering/r273/contigs_250_woident_minsize4_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8551171723175318 0.8626162581345325 0.6809169046256047 75 8
raw ./testing_clustering/r224/contigs_250_woident_minsize2_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8565191080514521 0.8668257022426324 0.6571441544127643 102 8
raw ./testing_clustering/r226/contigs_250_woident_minsize2_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8565191080514523 0.8668257022426326 0.6361017844289144 92 8
raw ./testing_clustering/r178/contigs_250_woident_unoiseM2_swarmD1_swarmD2_blast_summary_genus.tsv 0.8565191080514523 0.8668257022426326 0.6361017844289144 92 8
raw ./testing_clustering/r211/contigs_250_woident_minsize2_swarmD2_clusterP98_blast_summary_genus.tsv 0.8626841975026727 0.8640260953404145 0.6232766850985899 82 8
raw ./testing_clustering/r81/contigs_250_woident_clusterP99_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8452105176165541 0.8661754950351516 0.7298634531812949 37 8
raw ./testing_clustering/r168/contigs_250_woident_unoiseM1_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8627176456044519 0.8702095862574339 0.3602091896494548 29 8
raw ./testing_clustering/r20/contigs_250_woident_clusterP98_unoiseM2_clusterP99_blast_summary_genus.tsv 0.869649349614751 0.8713840587585682 0.6044474805386456 119 8
raw ./testing_clustering/r210/contigs_250_woident_unoiseM2_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8583628746457703 0.8659376261350212 0.3602091896494548 29 8
raw ./testing_clustering/r98/contigs_250_woident_swarmD1_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8325745418128333 0.8330955459393689 0.7527086015101814 488 8
raw ./testing_clustering/r114/contigs_250_woident_swarmD1_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8559427675531962 0.8698880805696096 0.7358896908701644 95 8
raw ./testing_clustering/r101/contigs_250_woident_swarmD1_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.8559019489751506 0.8702355021668959 0.7520550457151728 511 8
raw ./testing_clustering/r185/contigs_250_woident_unoiseM2_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.5344903941738257 0.8557082646985963 0.7372070900762149 181 8
raw ./testing_clustering/r151/contigs_250_woident_unoiseM1_unoiseM4_clusterP98_blast_summary_genus.tsv 0.8708459350199461 0.8706721103174186 0.5842904878391499 57 8
raw ./testing_clustering/r115/contigs_250_woident_swarmD1_unoiseM8_clusterP98_blast_summary_genus.tsv 0.8645536871620445 0.8650240094066446 0.5700143921192743 49 7
raw ./testing_clustering/r106/contigs_250_woident_swarmD1_unoiseM2_swarmD2_blast_summary_genus.tsv 0.8544925559889337 0.8699099224598633 0.5740210008527525 99 8
raw ./testing_clustering/r112/contigs_250_woident_swarmD1_unoiseM4_swarmD2_blast_summary_genus.tsv 0.8545065486279961 0.8698880805696096 0.6368367696038225 78 8
raw ./testing_clustering/r170/contigs_250_woident_unoiseM2_swarmD2_clusterP99_blast_summary_genus.tsv 0.8565191080514523 0.8668257022426326 0.6361017844289144 92 8
raw ./testing_clustering/r279/contigs_250_woident_minsize4_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8551171723175318 0.8626162581345325 0.6809169046256047 75 8
raw ./testing_clustering/r233/contigs_250_woident_minsize2_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.5344903941738257 0.8557082646985963 0.7372070900762149 181 8
raw ./testing_clustering/r157/contigs_250_woident_unoiseM1_unoiseM8_clusterP98_blast_summary_genus.tsv 0.8647584821928438 0.8643531184927951 0.44805187976079947 35 7
raw ./testing_clustering/r56/contigs_250_woident_clusterP99_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8139908741572357 0.833230427596661 0.7802972625203066 541 8
raw ./testing_clustering/r159/contigs_250_woident_unoiseM1_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8627176456044519 0.8704413663673025 0.541306858951858 46 8
raw ./testing_clustering/r100/contigs_250_woident_swarmD1_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8545345482236867 0.8702594687896424 0.7472971595747088 488 8
raw ./testing_clustering/r5/contigs_250_woident_clusterP98_swarmD2_unoiseM1_blast_summary_genus.tsv 0.8697573491591055 0.8717484461010778 0.7453916288814124 473 8
raw ./testing_clustering/r95/contigs_250_woident_swarmD1_swarmD1_unoiseM1_blast_summary_genus.tsv 0.856038168784701 0.8702594687896424 0.7526835995456275 513 8
raw ./testing_clustering/r221/contigs_250_woident_minsize2_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8519251997861581 0.8651786366760085 0.7210206235532028 100 8
raw ./testing_clustering/r188/contigs_250_woident_unoiseM2_unoiseM2_clusterP99_blast_summary_genus.tsv 0.856542131628009 0.8668266019335343 0.6735705879816843 100 8
raw ./testing_clustering/r174/contigs_250_woident_unoiseM2_swarmD2_swarmD1_blast_summary_genus.tsv 0.8287701864370468 0.8288860595934957 0.6450266452430145 90 8
raw ./testing_clustering/r146/contigs_250_woident_unoiseM1_unoiseM2_clusterP99_blast_summary_genus.tsv 0.8608666143209022 0.8710972278477391 0.6460818110919512 103 8
raw ./testing_clustering/r142/contigs_250_woident_unoiseM1_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8609141533887399 0.8718237539446176 0.7571617962646268 493 8
raw ./testing_clustering/r24/contigs_250_woident_clusterP98_unoiseM2_swarmD1_blast_summary_genus.tsv 0.869649349614751 0.8713840587585682 0.6044474805386456 119 8
raw ./testing_clustering/r198/contigs_250_woident_unoiseM2_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8583807055841175 0.8663799292358267 0.7393841823817328 75 8
raw ./testing_clustering/r128/contigs_250_woident_unoiseM1_swarmD2_clusterP99_blast_summary_genus.tsv 0.832629690326717 0.8332653839143487 0.7618570472915303 517 8
raw ./testing_clustering/r117/contigs_250_woident_swarmD1_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8171926545380277 0.8325797888072993 0.7795937474253649 69 8
raw ./testing_clustering/r63/contigs_250_woident_clusterP99_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8481695684252073 0.8710153651578577 0.7373036102624809 135 8
raw ./testing_clustering/r148/contigs_250_woident_unoiseM1_unoiseM2_swarmD2_blast_summary_genus.tsv 0.8608666143209022 0.8710972278477392 0.6210826257215151 93 8
raw ./testing_clustering/r275/contigs_250_woident_minsize4_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.5340858964330979 0.8515804587484562 0.8073044024213136 95 8
raw ./testing_clustering/r133/contigs_250_woident_unoiseM1_swarmD1_clusterP98_blast_summary_genus.tsv 0.8708317097124271 0.8718046564610701 0.7523243596598466 465 8
raw ./testing_clustering/r39/contigs_250_woident_clusterP98_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8688896055714814 0.8705227112752729 0.7726868030686463 47 8
raw ./testing_clustering/r130/contigs_250_woident_unoiseM1_swarmD2_swarmD2_blast_summary_genus.tsv 0.8608582397511269 0.8718300706033832 0.759966002664834 519 8
raw ./testing_clustering/r78/contigs_250_woident_clusterP99_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8464707893734775 0.8684115385997417 0.7383053645287934 68 8
raw ./testing_clustering/r48/contigs_250_woident_clusterP99_swarmD2_swarmD1_blast_summary_genus.tsv 0.8409014329014899 0.8717813706242348 0.9373153330945936 2952 8
raw ./testing_clustering/r154/contigs_250_woident_unoiseM1_unoiseM4_swarmD2_blast_summary_genus.tsv 0.8608666143209022 0.8706721103174188 0.6520270453719709 65 8
raw ./testing_clustering/r44/contigs_250_woident_clusterP99_swarmD2_clusterP99_blast_summary_genus.tsv 0.8070321435206684 0.8336817250885217 0.9336444152119072 2940 8
raw ./testing_clustering/r152/contigs_250_woident_unoiseM1_unoiseM4_clusterP99_blast_summary_genus.tsv 0.8608666143209022 0.8706721103174186 0.6530876568394208 68 8
raw ./testing_clustering/r17/contigs_250_woident_clusterP98_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.8697573491591055 0.8717567703581296 0.7503804973830195 473 8
raw ./testing_clustering/r84/contigs_250_woident_clusterP99_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8452105176165541 0.8661754950351516 0.7298634531812949 37 8
raw ./testing_clustering/r99/contigs_250_woident_swarmD1_unoiseM1_swarmD1_blast_summary_genus.tsv 0.856038168784701 0.8702594687896424 0.7526835995456272 513 8
raw ./testing_clustering/r234/contigs_250_woident_minsize2_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8583628746457703 0.8668257022426326 0.6908400931182991 107 8
raw ./testing_clustering/r8/contigs_250_woident_clusterP98_swarmD1_clusterP99_blast_summary_genus.tsv 0.8686084741080661 0.871788502164296 0.794065675459771 915 8
raw ./testing_clustering/r201/contigs_250_woident_unoiseM2_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8583740248755282 0.8661373092763458 0.5643193131667146 45 8
raw ./testing_clustering/r97/contigs_250_woident_swarmD1_unoiseM1_clusterP98_blast_summary_genus.tsv 0.8708455791701434 0.8717715934586336 0.7402864538312514 438 8
raw ./testing_clustering/r132/contigs_250_woident_unoiseM1_swarmD2_swarmD1_blast_summary_genus.tsv 0.8608582397511269 0.8718237601730233 0.7598379678882117 517 8
raw ./testing_clustering/r248/contigs_250_woident_minsize2_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8458204267076261 0.8548800841651041 0.31527637456196866 26 8
raw ./testing_clustering/r59/contigs_250_woident_clusterP99_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.8139908741572357 0.8332287115335932 0.779610325870996 542 8
raw ./testing_clustering/r222/contigs_250_woident_minsize2_swarmD1_swarmD1_blast_summary_genus.tsv 0.8212032974071992 0.827559453868945 0.9006098453339333 494 8
raw ./testing_clustering/r61/contigs_250_woident_clusterP99_unoiseM2_clusterP98_blast_summary_genus.tsv 0.8696316489865968 0.870991357292528 0.5357309883488521 87 8
raw ./testing_clustering/r36/contigs_250_woident_clusterP98_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8106032699427052 0.8128553334601499 0.6682560691104285 64 8
raw ./testing_clustering/r292/contigs_250_woident_minsize4_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8458204267076261 0.8548800841651042 0.3152763745619688 26 8
raw ./testing_clustering/r155/contigs_250_woident_unoiseM1_unoiseM4_unoiseM1_blast_summary_genus.tsv 0.5338293618845864 0.8598275254106807 0.802799557018022 97 8
raw ./testing_clustering/r247/contigs_250_woident_minsize2_unoiseM20_clusterP98_blast_summary_genus.tsv 0.8554673209658042 0.8548800841651041 0.42580429897737165 22 8
raw ./testing_clustering/r126/contigs_250_woident_swarmD1_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8551447595862203 0.86818964356484 0.6824984854721573 41 8
raw ./testing_clustering/r43/contigs_250_woident_clusterP99_swarmD2_clusterP98_blast_summary_genus.tsv 0.8694181997284542 0.871858313430947 0.7846071650483397 859 8
raw ./testing_clustering/r94/contigs_250_woident_swarmD1_swarmD1_swarmD2_blast_summary_genus.tsv 0.8579585818665587 0.870178803784004 0.8366713067595128 1217 8
raw ./testing_clustering/r70/contigs_250_woident_clusterP99_unoiseM4_swarmD2_blast_summary_genus.tsv 0.8474552885524852 0.8697923428614008 0.7433618873224743 95 8
raw ./testing_clustering/r162/contigs_250_woident_unoiseM1_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8627176456044519 0.8704413663673025 0.541306858951858 46 8
raw ./testing_clustering/r194/contigs_250_woident_unoiseM2_unoiseM4_clusterP99_blast_summary_genus.tsv 0.856542131628009 0.8663799292358266 0.668924181740756 67 8
raw ./testing_clustering/r176/contigs_250_woident_unoiseM2_swarmD1_clusterP99_blast_summary_genus.tsv 0.8565191080514523 0.8668257022426326 0.6427199674840284 94 8
raw ./testing_clustering/r237/contigs_250_woident_minsize2_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8551171723175318 0.8626162581345325 0.6809169046256047 75 8
raw ./testing_clustering/r266/contigs_250_woident_minsize4_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8527714496071015 0.8626162581345322 0.5958046427513988 67 8
raw ./testing_clustering/r254/contigs_250_woident_minsize4_swarmD2_clusterP99_blast_summary_genus.tsv 0.8512867836103298 0.8610935278442917 0.666594561263421 84 8
raw ./testing_clustering/r76/contigs_250_woident_clusterP99_unoiseM8_swarmD2_blast_summary_genus.tsv 0.8121940568027856 0.8302495314213167 0.7278366363586372 67 8
raw ./testing_clustering/r207/contigs_250_woident_unoiseM2_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8142711519433405 0.8282433825707831 0.3825612613847273 28 8
raw ./testing_clustering/r110/contigs_250_woident_swarmD1_unoiseM4_clusterP99_blast_summary_genus.tsv 0.8609184789681117 0.8713866950014408 0.6646063455236064 80 8
raw ./testing_clustering/r263/contigs_250_woident_minsize4_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8487406825180913 0.8609265594976007 0.7647540386662836 70 8
raw ./testing_clustering/r243/contigs_250_woident_minsize2_unoiseM8_swarmD1_blast_summary_genus.tsv 0.854170092348746 0.8609652022141777 0.541306858951858 46 8
raw ./testing_clustering/r280/contigs_250_woident_minsize4_unoiseM4_swarmD2_blast_summary_genus.tsv 0.8256494462658929 0.8254554069569846 0.5863487047766022 63 8
raw ./testing_clustering/r73/contigs_250_woident_clusterP99_unoiseM8_clusterP98_blast_summary_genus.tsv 0.8672235054994232 0.8684115385997417 0.594921404165163 51 8
raw ./testing_clustering/r208/contigs_250_woident_unoiseM2_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8287701864370468 0.8282433825707831 0.33124102824791435 25 8
raw ./testing_clustering/r215/contigs_250_woident_minsize2_swarmD2_unoiseM1_blast_summary_genus.tsv 0.8472075533839996 0.8616448443929517 0.6961141288039927 87 8
raw ./testing_clustering/r53/contigs_250_woident_clusterP99_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8139908741572357 0.8332230639287226 0.7809803657507879 541 8
raw ./testing_clustering/r10/contigs_250_woident_clusterP98_swarmD1_swarmD2_blast_summary_genus.tsv 0.8686084741080661 0.871788502164296 0.794065675459771 915 8
raw ./testing_clustering/r58/contigs_250_woident_clusterP99_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8485504639123783 0.871805026720388 0.7805148335085491 543 8
raw ./testing_clustering/r29/contigs_250_woident_clusterP98_unoiseM4_unoiseM1_blast_summary_genus.tsv 0.8693964274927151 0.8710862899204805 0.64324089911294 89 8
raw ./testing_clustering/r164/contigs_250_woident_unoiseM1_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8608582397511269 0.870209586257434 0.31527637456196866 26 8
raw ./testing_clustering/r172/contigs_250_woident_unoiseM2_swarmD2_swarmD2_blast_summary_genus.tsv 0.8287701864370468 0.8288860595934957 0.6278012511191746 91 8
raw ./testing_clustering/r109/contigs_250_woident_swarmD1_unoiseM4_clusterP98_blast_summary_genus.tsv 0.864707377860794 0.8653645767867716 0.4705334740414349 62 7
raw ./testing_clustering/r80/contigs_250_woident_clusterP99_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8452105176165541 0.8661754950351516 0.7298634531812949 37 8
raw ./testing_clustering/r137/contigs_250_woident_unoiseM1_swarmD1_unoiseM1_blast_summary_genus.tsv 0.862681018699172 0.8718215289858529 0.7598532314864929 526 8
raw ./testing_clustering/r77/contigs_250_woident_clusterP99_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.8464707893734775 0.8684115385997417 0.7383053645287934 68 8
raw ./testing_clustering/r259/contigs_250_woident_minsize4_swarmD1_clusterP98_blast_summary_genus.tsv 0.8620798519627225 0.8625950326602231 0.6170534252214024 66 8
raw ./testing_clustering/r102/contigs_250_woident_swarmD1_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8173174224848522 0.833095278307405 0.7517724855356167 512 8
raw ./testing_clustering/r116/contigs_250_woident_swarmD1_unoiseM8_clusterP99_blast_summary_genus.tsv 0.832440873403558 0.8325797888072993 0.6799704654870959 59 8
raw ./testing_clustering/r14/contigs_250_woident_clusterP98_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8697573491591055 0.8717557526499371 0.7460179619675507 472 8
raw ./testing_clustering/r204/contigs_250_woident_unoiseM2_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8583740248755282 0.8661373092763458 0.5643193131667146 45 8
raw ./testing_clustering/r35/contigs_250_woident_clusterP98_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.8693289989428813 0.8708836409458552 0.6754782400406492 65 8
raw ./testing_clustering/r22/contigs_250_woident_clusterP98_unoiseM2_swarmD2_blast_summary_genus.tsv 0.869649349614751 0.8713840587585682 0.6044474805386456 119 8
raw ./testing_clustering/r69/contigs_250_woident_clusterP99_unoiseM4_swarmD1_blast_summary_genus.tsv 0.8474552885524852 0.8697923428614008 0.7433618873224743 95 8
raw ./testing_clustering/r120/contigs_250_woident_swarmD1_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8558194987201659 0.8695521705885952 0.7928012829218788 70 8
raw ./testing_clustering/r7/contigs_250_woident_clusterP98_swarmD1_clusterP98_blast_summary_genus.tsv 0.809988341430718 0.8136616517929237 0.7927504314448229 911 8
raw ./testing_clustering/r144/contigs_250_woident_unoiseM1_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8174634456352591 0.8332619402703811 0.7535681816602808 527 8
raw ./testing_clustering/r206/contigs_250_woident_unoiseM2_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8287701864370468 0.828243382570783 0.33124102824791435 25 8
raw ./testing_clustering/r245/contigs_250_woident_minsize2_unoiseM8_unoiseM1_blast_summary_genus.tsv 0.5365878989682564 0.8500886962711368 0.7406809173304533 56 8
raw ./testing_clustering/r193/contigs_250_woident_unoiseM2_unoiseM4_clusterP98_blast_summary_genus.tsv 0.860305698572243 0.8601663678425143 0.591304609193411 55 7
raw ./testing_clustering/r3/contigs_250_woident_clusterP98_swarmD2_swarmD1_blast_summary_genus.tsv 0.8686084741080661 0.8717887186029104 0.7945118838606784 916 8
raw ./testing_clustering/r264/contigs_250_woident_minsize4_swarmD1_swarmD1_blast_summary_genus.tsv 0.85586397845285 0.8601049566905357 0.9076140686585893 396 8
raw ./testing_clustering/r38/contigs_250_woident_clusterP98_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8688896055714814 0.8705227112752729 0.7726868030686463 47 8
raw ./testing_clustering/r12/contigs_250_woident_clusterP98_swarmD1_swarmD1_blast_summary_genus.tsv 0.8686084741080661 0.871788502164296 0.794065675459771 915 8
raw ./testing_clustering/r268/contigs_250_woident_minsize4_unoiseM1_swarmD2_blast_summary_genus.tsv 0.8527714496071015 0.8626162581345325 0.5934190700205086 64 8
raw ./testing_clustering/r41/contigs_250_woident_clusterP98_unoiseM20_unoiseM1_blast_summary_genus.tsv 0.8688896055714814 0.8705227112752729 0.7726868030686463 47 8
raw ./testing_clustering/r145/contigs_250_woident_unoiseM1_unoiseM2_clusterP98_blast_summary_genus.tsv 0.8708464394459909 0.8710929992971344 0.5774182844628553 78 8
raw ./testing_clustering/r118/contigs_250_woident_swarmD1_unoiseM8_swarmD2_blast_summary_genus.tsv 0.8543719279584451 0.8695521705885952 0.6641825740650253 59 8
raw ./testing_clustering/r258/contigs_250_woident_minsize4_swarmD2_swarmD1_blast_summary_genus.tsv 0.8263572064166067 0.8214919786385239 0.6706114567059135 93 8
raw ./testing_clustering/r250/contigs_250_woident_minsize2_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8458204267076261 0.8548800841651042 0.3152763745619688 26 8
raw ./testing_clustering/r200/contigs_250_woident_unoiseM2_unoiseM8_clusterP99_blast_summary_genus.tsv 0.8565335029859239 0.8661373092763459 0.5351312820668654 41 8
raw ./testing_clustering/r191/contigs_250_woident_unoiseM2_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.5344903941738257 0.8557082646985963 0.7372070900762149 181 8
raw ./testing_clustering/r244/contigs_250_woident_minsize2_unoiseM8_swarmD2_blast_summary_genus.tsv 0.8516236464249016 0.8609652022141777 0.5136197123121653 42 8
raw ./testing_clustering/r55/contigs_250_woident_clusterP99_unoiseM1_clusterP98_blast_summary_genus.tsv 0.870090220851149 0.8717937985847416 0.7467051069638836 452 8
raw ./testing_clustering/r54/contigs_250_woident_clusterP99_swarmD1_swarmD1_blast_summary_genus.tsv 0.8409339678319605 0.87176745794871 0.9374179864011938 2957 8
raw ./testing_clustering/r227/contigs_250_woident_minsize2_unoiseM1_unoiseM1_blast_summary_genus.tsv 0.5344903941738257 0.8557082646985963 0.7372070900762149 181 8
raw ./testing_clustering/r228/contigs_250_woident_minsize2_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8583628746457703 0.8668257022426326 0.6908400931182991 107 8
raw ./testing_clustering/r122/contigs_250_woident_swarmD1_unoiseM20_clusterP99_blast_summary_genus.tsv 0.8598384999472238 0.8696802773150976 0.6627727187865209 36 8
raw ./testing_clustering/r64/contigs_250_woident_clusterP99_unoiseM2_swarmD2_blast_summary_genus.tsv 0.8481695684252073 0.8710153651578577 0.7373036102624809 135 8
raw ./testing_clustering/r103/contigs_250_woident_swarmD1_unoiseM2_clusterP98_blast_summary_genus.tsv 0.8707679432727587 0.8713921902648804 0.4620309936718193 76 8
raw ./testing_clustering/r138/contigs_250_woident_unoiseM1_swarmD1_swarmD1_blast_summary_genus.tsv 0.8627176456044519 0.8718229001193543 0.7583818402611253 553 8
raw ./testing_clustering/r265/contigs_250_woident_minsize4_unoiseM1_clusterP98_blast_summary_genus.tsv 0.8627435958463732 0.8626162581345322 0.532837069701864 55 8
raw ./testing_clustering/r82/contigs_250_woident_clusterP99_unoiseM20_swarmD2_blast_summary_genus.tsv 0.8452105176165541 0.8661754950351516 0.7298634531812949 37 8
raw ./testing_clustering/r71/contigs_250_woident_clusterP99_unoiseM4_unoiseM1_blast_summary_genus.tsv 0.8130924435416053 0.8314281262322322 0.735169499585714 94 8
raw ./testing_clustering/r179/contigs_250_woident_unoiseM2_swarmD1_unoiseM1_blast_summary_genus.tsv 0.8583480958178098 0.8668266019335342 0.7144202292202589 102 8
raw ./testing_clustering/r180/contigs_250_woident_unoiseM2_swarmD1_swarmD1_blast_summary_genus.tsv 0.8142711519433405 0.8288860595934956 0.6845696413722845 106 8
raw ./testing_clustering/r196/contigs_250_woident_unoiseM2_unoiseM4_swarmD2_blast_summary_genus.tsv 0.856542131628009 0.8663799292358267 0.664565279904185 64 8
raw ./testing_clustering/r277/contigs_250_woident_minsize4_unoiseM4_clusterP98_blast_summary_genus.tsv 0.8627435958463732 0.8626162581345322 0.532837069701864 55 8
raw ./testing_clustering/r202/contigs_250_woident_unoiseM2_unoiseM8_swarmD2_blast_summary_genus.tsv 0.8565335029859239 0.8661373092763458 0.5351312820668653 41 8
raw ./testing_clustering/r289/contigs_250_woident_minsize4_unoiseM20_clusterP98_blast_summary_genus.tsv 0.8554673209658042 0.8548800841651041 0.42580429897737165 22 8
raw ./testing_clustering/r158/contigs_250_woident_unoiseM1_unoiseM8_clusterP99_blast_summary_genus.tsv 0.8608582397511269 0.8704413663673024 0.5136197123121653 42 8
raw ./testing_clustering/r140/contigs_250_woident_unoiseM1_unoiseM1_clusterP99_blast_summary_genus.tsv 0.8326703735319674 0.83324460551553 0.7712827103255366 539 8
raw ./testing_clustering/r31/contigs_250_woident_clusterP98_unoiseM8_clusterP98_blast_summary_genus.tsv 0.8693289989428813 0.8708836409458552 0.6754782400406492 65 8
raw ./testing_clustering/r171/contigs_250_woident_unoiseM2_swarmD2_swarmD1_blast_summary_genus.tsv 0.8565191080514523 0.8668257022426326 0.653869154330396 91 8
raw ./testing_clustering/r75/contigs_250_woident_clusterP99_unoiseM8_swarmD1_blast_summary_genus.tsv 0.8464707893734775 0.8684115385997417 0.7383053645287934 68 8
raw ./testing_clustering/r37/contigs_250_woident_clusterP98_unoiseM20_clusterP98_blast_summary_genus.tsv 0.8688896055714814 0.8705227112752729 0.7726868030686463 47 8
raw ./testing_clustering/r276/contigs_250_woident_minsize4_unoiseM2_swarmD1_blast_summary_genus.tsv 0.8551171723175318 0.8626162581345325 0.6809169046256047 75 8
raw ./testing_clustering/r288/contigs_250_woident_minsize4_unoiseM8_swarmD1_blast_summary_genus.tsv 0.854170092348746 0.8609652022141777 0.541306858951858 46 8
raw ./testing_clustering/r175/contigs_250_woident_unoiseM2_swarmD1_clusterP98_blast_summary_genus.tsv 0.8665019087251342 0.8668102770172131 0.5609119795207383 71 8
raw ./testing_clustering/r241/contigs_250_woident_minsize2_unoiseM8_clusterP98_blast_summary_genus.tsv 0.8613222202867056 0.8609652022141775 0.47656500118413747 36 8
raw ./testing_clustering/r23/contigs_250_woident_clusterP98_unoiseM2_unoiseM1_blast_summary_genus.tsv 0.869649349614751 0.8713807529070424 0.6126957823229603 118 8
raw ./testing_clustering/r47/contigs_250_woident_clusterP99_swarmD2_unoiseM1_blast_summary_genus.tsv 0.8485504639123783 0.8717987161242544 0.7792828736543532 542 8
raw ./testing_clustering/r83/contigs_250_woident_clusterP99_unoiseM20_unoiseM1_blast_summary_genus.tsv 0.8452105176165541 0.8661754950351516 0.7298634531812949 37 8
raw ./testing_clustering/r42/contigs_250_woident_clusterP98_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8688896055714814 0.8705227112752729 0.7726868030686463 47 8
raw ./testing_clustering/r57/contigs_250_woident_clusterP99_unoiseM1_swarmD1_blast_summary_genus.tsv 0.8485504639123783 0.871805026720388 0.7818961005176011 542 8
raw ./testing_clustering/r52/contigs_250_woident_clusterP99_swarmD1_swarmD2_blast_summary_genus.tsv 0.8409014329014899 0.8717770637177203 0.9377342223197186 2952 8
raw ./testing_clustering/r68/contigs_250_woident_clusterP99_unoiseM4_clusterP99_blast_summary_genus.tsv 0.8474552885524852 0.8697923428614008 0.7433618873224743 95 8
raw ./testing_clustering/r274/contigs_250_woident_minsize4_unoiseM2_swarmD2_blast_summary_genus.tsv 0.8256494462658929 0.8254554069569846 0.5863487047766022 63 8
raw ./testing_clustering/r249/contigs_250_woident_minsize2_unoiseM20_swarmD1_blast_summary_genus.tsv 0.8496015467532398 0.8548800841651042 0.3602091896494548 29 8
raw ./testing_clustering/r187/contigs_250_woident_unoiseM2_unoiseM2_clusterP98_blast_summary_genus.tsv 0.8665305025103993 0.8668111772179745 0.6152757147657015 75 8
